simulation_id,n_obs,identity_cov_matrix,p_features,link_function,selector,share_of_truth_uncovered,ratio_total_select_coeffs_true_coeffs,false_pos_share_true_support,false_pos_share_right_selection,linear_effect_coverage,conf_int_width
25,2000,True,80,linear_link,lasso_feature_selection,0.9,1.6,0.7,0.7777777777777778,True,[0.95882108 1.02143814]
25,2000,True,80,linear_link,adaptive_lasso_tuned,0.8,0.8,0.0,0.0,True,[0.97046438 1.01426642]
25,2000,True,80,polynomial_link,boruta_selector,0.5,0.7,0.2,0.4,,
25,2000,True,80,polynomial_link,univariate_feature_selection,0.4,0.6,0.2,0.5,True,[0.16636484 1.27703404]
25,2000,True,80,polynomial_link,lasso_feature_selection,0.5,0.9,0.4,0.8,True,[0.16447277 1.27807208]
25,2000,True,80,polynomial_link,adaptive_lasso_tuned,0.6,1.0,0.4,0.6666666666666666,True,[0.48963787 1.30612062]
25,2000,True,80,sine_link,boruta_selector,0.1,0.3,0.2,2.0,True,[0.88207961 1.02364455]
25,2000,True,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.88226537 1.02400228]
25,2000,True,80,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.88226537 1.02400228]
25,2000,True,80,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.91017705 1.01078159]
25,2000,False,20,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.95464747 1.0187985 ]
25,2000,False,20,linear_link,univariate_feature_selection,1.0,1.7,0.7,0.7,True,[0.96036636 1.02320908]
25,2000,False,20,linear_link,lasso_feature_selection,0.9,1.2,0.3,0.3333333333333333,True,[0.96094157 1.02354439]
25,2000,False,20,linear_link,adaptive_lasso_tuned,0.9,0.9,0.0,0.0,False,[0.95437712 0.9985253 ]
25,2000,False,20,polynomial_link,boruta_selector,0.4,0.4,0.0,0.0,,
25,2000,False,20,polynomial_link,univariate_feature_selection,0.2,0.2,0.0,0.0,,
25,2000,False,20,polynomial_link,lasso_feature_selection,0.8,1.1,0.3,0.375,True,[0.41922616 1.58704579]
25,2000,False,20,polynomial_link,adaptive_lasso_tuned,0.6,0.6,0.0,0.0,True,[0.32220489 1.22043293]
25,2000,False,20,sine_link,boruta_selector,0.1,0.1,0.0,0.0,True,[0.88967847 1.03361982]
25,2000,False,20,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.88967847 1.03361982]
25,2000,False,20,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.88967847 1.03361982]
25,2000,False,20,sine_link,adaptive_lasso_tuned,0.5,0.6,0.1,0.2,True,[0.93105076 1.03111911]
25,2000,False,80,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.97856947 1.04195082]
25,2000,False,80,linear_link,univariate_feature_selection,0.7,0.8,0.1,0.1428571428571428,True,[0.97797275 1.04133686]
25,2000,False,80,linear_link,lasso_feature_selection,0.9,2.0,1.1,1.2222222222222223,True,[0.98307338 1.04631447]
25,2000,False,80,linear_link,adaptive_lasso_tuned,0.9,0.9,0.0,0.0,True,[0.98511873 1.02897328]
25,2000,False,80,polynomial_link,boruta_selector,0.6,0.7,0.1,0.1666666666666666,True,[0.50374034 1.58784983]
25,2000,False,80,polynomial_link,univariate_feature_selection,0.2,0.2,0.0,0.0,True,[0.49854605 1.61034763]
25,2000,False,80,polynomial_link,lasso_feature_selection,0.3,0.3,0.0,0.0,True,[0.52574669 1.61743126]
25,2000,False,80,polynomial_link,adaptive_lasso_tuned,0.7,1.4,0.7,1.0,True,[0.72340401 1.51873536]
25,2000,False,80,sine_link,boruta_selector,0.2,0.4,0.2,1.0,True,[0.89800569 1.03574006]
25,2000,False,80,sine_link,univariate_feature_selection,0.1,0.3,0.2,2.0,True,[0.89835217 1.03612466]
25,2000,False,80,sine_link,lasso_feature_selection,0.2,0.3,0.1,0.5,True,[0.89787709 1.03553714]
25,2000,False,80,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.93759127 1.03544146]
26,100,True,20,linear_link,boruta_selector,0.5,0.5,0.0,0.0,True,[0.86034902 1.34353797]
26,100,True,20,linear_link,univariate_feature_selection,0.9,1.4,0.5,0.5555555555555556,True,[0.83680228 1.3595932 ]
26,100,True,20,linear_link,lasso_feature_selection,0.7,1.3,0.6,0.8571428571428571,True,[0.87218216 1.18701772]
26,100,True,20,linear_link,adaptive_lasso_tuned,0.8,1.0,0.2,0.25,True,[0.96967144 1.13803891]
26,100,True,20,polynomial_link,boruta_selector,0.1,0.1,0.0,0.0,,
26,100,True,20,polynomial_link,univariate_feature_selection,0.1,0.1,0.0,0.0,,
26,100,True,20,polynomial_link,lasso_feature_selection,0.0,0.0,0.0,,,
26,100,True,20,polynomial_link,adaptive_lasso_tuned,0.2,0.2,0.0,0.0,,
26,100,True,20,sine_link,boruta_selector,0.1,0.2,0.1,1.0,True,[0.45949916 1.18211324]
26,100,True,20,sine_link,univariate_feature_selection,0.2,0.4,0.2,1.0,True,[0.36229725 1.08690785]
26,100,True,20,sine_link,lasso_feature_selection,0.6,0.9,0.3,0.5,True,[0.63882696 1.32809696]
26,100,True,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.59803627 1.0477054 ]
26,100,True,80,linear_link,boruta_selector,0.5,0.6,0.1,0.2,False,[-0.12701597  0.93216635]
26,100,True,80,linear_link,univariate_feature_selection,0.7,1.2,0.5,0.7142857142857143,True,[0.49634916 1.02937433]
26,100,True,80,linear_link,lasso_feature_selection,0.9,3.5,2.6,2.888888888888889,True,[0.15467482 1.04172527]
26,100,True,80,linear_link,adaptive_lasso_tuned,0.7,1.0,0.3,0.4285714285714285,False,[0.7263415  0.94445956]
26,100,True,80,polynomial_link,boruta_selector,0.0,0.1,0.1,,,
26,100,True,80,polynomial_link,univariate_feature_selection,0.1,0.7,0.6,6.0,,
26,100,True,80,polynomial_link,lasso_feature_selection,0.3,1.0,0.7,2.333333333333333,,
26,100,True,80,polynomial_link,adaptive_lasso_tuned,0.2,0.9,0.7,3.5,,
26,100,True,80,sine_link,boruta_selector,0.2,0.2,0.0,0.0,True,[0.95546995 1.58509343]
26,100,True,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,False,[1.02459185 1.64096533]
26,100,True,80,sine_link,lasso_feature_selection,0.1,0.3,0.2,2.0,False,[1.0311989  1.65436792]
26,100,True,80,sine_link,adaptive_lasso_tuned,0.2,0.3,0.1,0.5,True,[0.90736353 1.31963425]
26,100,False,20,linear_link,boruta_selector,0.4,0.5,0.1,0.25,,
26,100,False,20,linear_link,univariate_feature_selection,0.9,1.6,0.7,0.7777777777777778,True,[0.89353803 1.33635632]
26,100,False,20,linear_link,lasso_feature_selection,0.9,1.4,0.5,0.5555555555555556,True,[0.98204755 1.34225591]
26,100,False,20,linear_link,adaptive_lasso_tuned,0.7,0.7,0.0,0.0,True,[0.97606786 1.18248675]
26,100,False,20,polynomial_link,boruta_selector,0.1,0.1,0.0,0.0,,
26,100,False,20,polynomial_link,univariate_feature_selection,0.1,0.1,0.0,0.0,,
26,100,False,20,polynomial_link,lasso_feature_selection,0.0,0.0,0.0,,,
26,100,False,20,polynomial_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,,
26,100,False,20,sine_link,boruta_selector,0.2,0.2,0.0,0.0,True,[0.5559539  1.21557114]
26,100,False,20,sine_link,univariate_feature_selection,0.2,0.3,0.1,0.5,True,[0.53629967 1.17705441]
26,100,False,20,sine_link,lasso_feature_selection,0.4,0.9,0.5,1.25,True,[0.52691879 1.20225293]
26,100,False,20,sine_link,adaptive_lasso_tuned,0.2,0.3,0.1,0.5,False,[0.52267016 0.93190466]
26,100,False,80,linear_link,boruta_selector,0.4,0.4,0.0,0.0,,
26,100,False,80,linear_link,univariate_feature_selection,0.2,0.2,0.0,0.0,,
26,100,False,80,linear_link,lasso_feature_selection,0.8,1.8,1.0,1.25,True,[0.79273298 1.29912072]
26,100,False,80,linear_link,adaptive_lasso_tuned,0.8,1.2,0.4,0.5,True,[0.78360811 1.03934524]
26,100,False,80,polynomial_link,boruta_selector,0.0,0.1,0.1,,,
26,100,False,80,polynomial_link,univariate_feature_selection,0.0,0.1,0.1,,,
26,100,False,80,polynomial_link,lasso_feature_selection,0.0,0.0,0.0,,,
26,100,False,80,polynomial_link,adaptive_lasso_tuned,0.1,0.4,0.3,3.0,,
26,100,False,80,sine_link,boruta_selector,0.1,0.2,0.1,1.0,True,[0.58580578 1.23954687]
26,100,False,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.57314946 1.25249702]
26,100,False,80,sine_link,lasso_feature_selection,0.1,0.2,0.1,1.0,True,[0.49435858 1.18909325]
26,100,False,80,sine_link,adaptive_lasso_tuned,0.1,0.5,0.4,4.0,True,[0.6812209  1.08402021]
26,2000,True,20,linear_link,boruta_selector,0.7,0.7,0.0,0.0,False,[0.93023693 0.99184848]
26,2000,True,20,linear_link,univariate_feature_selection,0.8,1.1,0.3,0.375,False,[0.93044527 0.99073116]
26,2000,True,20,linear_link,lasso_feature_selection,1.0,1.3,0.3,0.3,False,[0.92715162 0.98725759]
26,2000,True,20,linear_link,adaptive_lasso_tuned,0.9,0.9,0.0,0.0,True,[0.97040226 1.0133486 ]
26,2000,True,20,polynomial_link,boruta_selector,0.5,0.5,0.0,0.0,,
26,2000,True,20,polynomial_link,univariate_feature_selection,0.2,0.2,0.0,0.0,,
26,2000,True,20,polynomial_link,lasso_feature_selection,0.8,1.1,0.3,0.375,True,[0.00618399 1.30302789]
26,2000,True,20,polynomial_link,adaptive_lasso_tuned,0.7,0.8,0.1,0.1428571428571428,True,[0.16171501 1.07687439]
26,2000,True,20,sine_link,boruta_selector,0.1,0.2,0.1,1.0,True,[0.899009   1.03758036]
26,2000,True,20,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.8994247 1.0377786]
26,2000,True,20,sine_link,lasso_feature_selection,0.3,0.4,0.1,0.3333333333333333,True,[0.89880511 1.03748976]
26,2000,True,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.93953641 1.03991423]
26,2000,True,80,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.97835609 1.03788695]
26,2000,True,80,linear_link,univariate_feature_selection,0.7,0.8,0.1,0.1428571428571428,True,[0.97821306 1.03776031]
26,2000,True,80,linear_link,lasso_feature_selection,0.9,0.9,0.0,0.0,True,[0.98144026 1.04001449]
26,2000,True,80,linear_link,adaptive_lasso_tuned,0.9,0.9,0.0,0.0,True,[0.97485723 1.01809242]
26,2000,True,80,polynomial_link,boruta_selector,0.4,0.4,0.0,0.0,,
26,2000,True,80,polynomial_link,univariate_feature_selection,0.6,1.4,0.8,1.3333333333333333,True,[0.97549847 2.19943277]
26,2000,True,80,polynomial_link,lasso_feature_selection,0.7,2.4,1.7,2.4285714285714284,True,[0.99398011 2.23007436]
26,2000,True,80,polynomial_link,adaptive_lasso_tuned,0.6,0.7,0.1,0.1666666666666666,True,[0.96105905 1.77942015]
26,2000,True,80,sine_link,boruta_selector,0.2,0.3,0.1,0.5,True,[0.96676318 1.10459933]
26,2000,True,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.96635193 1.10461968]
26,2000,True,80,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.96635193 1.10461968]
26,2000,True,80,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.94661762 1.04434378]
26,2000,False,20,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.97323544 1.03676538]
26,2000,False,20,linear_link,univariate_feature_selection,1.0,1.9,0.9,0.9,True,[0.97841882 1.04036511]
26,2000,False,20,linear_link,lasso_feature_selection,1.0,1.7,0.7,0.7,True,[0.97793024 1.039766  ]
26,2000,False,20,linear_link,adaptive_lasso_tuned,1.0,1.0,0.0,0.0,True,[0.96840168 1.01181639]
26,2000,False,20,polynomial_link,boruta_selector,0.6,0.6,0.0,0.0,True,[0.94846166 2.28884403]
26,2000,False,20,polynomial_link,univariate_feature_selection,0.5,0.6,0.1,0.2,True,[0.95932816 2.30723514]
26,2000,False,20,polynomial_link,lasso_feature_selection,0.5,0.9,0.4,0.8,True,[0.97585041 2.3198516 ]
26,2000,False,20,polynomial_link,adaptive_lasso_tuned,0.4,0.5,0.1,0.25,True,[0.7808361  1.70993796]
26,2000,False,20,sine_link,boruta_selector,0.1,0.2,0.1,1.0,True,[0.91112736 1.04239934]
26,2000,False,20,sine_link,univariate_feature_selection,0.1,0.3,0.2,2.0,True,[0.91152265 1.04285067]
26,2000,False,20,sine_link,lasso_feature_selection,0.4,0.7,0.3,0.75,True,[0.91407804 1.04483366]
26,2000,False,20,sine_link,adaptive_lasso_tuned,0.4,0.7,0.3,0.75,True,[0.93058748 1.02754659]
26,2000,False,80,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.93956988 1.00437635]
26,2000,False,80,linear_link,univariate_feature_selection,0.7,0.7,0.0,0.0,True,[0.93956988 1.00437635]
26,2000,False,80,linear_link,lasso_feature_selection,0.8,1.0,0.2,0.25,True,[0.94290351 1.00571815]
26,2000,False,80,linear_link,adaptive_lasso_tuned,0.9,1.0,0.1,0.1111111111111111,True,[0.96677513 1.00961366]
26,2000,False,80,polynomial_link,boruta_selector,0.4,0.4,0.0,0.0,,
26,2000,False,80,polynomial_link,univariate_feature_selection,0.5,0.5,0.0,0.0,False,[1.13364372 2.30434988]
26,2000,False,80,polynomial_link,lasso_feature_selection,0.5,0.6,0.1,0.2,False,[1.14720472 2.31883531]
26,2000,False,80,polynomial_link,adaptive_lasso_tuned,0.4,0.4,0.0,0.0,True,[0.93645322 1.77276739]
26,2000,False,80,sine_link,boruta_selector,0.1,0.3,0.2,2.0,True,[0.96699384 1.10742036]
26,2000,False,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.96584167 1.10571746]
26,2000,False,80,sine_link,lasso_feature_selection,0.1,0.2,0.1,1.0,True,[0.96506638 1.10495521]
26,2000,False,80,sine_link,adaptive_lasso_tuned,0.1,0.2,0.1,1.0,True,[0.95015178 1.04967727]
27,100,True,20,linear_link,boruta_selector,0.5,0.5,0.0,0.0,True,[0.78008796 1.24923616]
27,100,True,20,linear_link,univariate_feature_selection,0.9,1.7,0.8,0.8888888888888888,True,[0.85735711 1.13963042]
27,100,True,20,linear_link,lasso_feature_selection,0.8,1.4,0.6,0.75,True,[0.85335268 1.12903096]
27,100,True,20,linear_link,adaptive_lasso_tuned,0.7,0.7,0.0,0.0,True,[0.86660845 1.06985695]
27,100,True,20,polynomial_link,boruta_selector,0.2,0.2,0.0,0.0,,
27,100,True,20,polynomial_link,univariate_feature_selection,0.1,0.1,0.0,0.0,,
27,100,True,20,polynomial_link,lasso_feature_selection,0.0,0.0,0.0,,,
27,100,True,20,polynomial_link,adaptive_lasso_tuned,0.1,0.2,0.1,1.0,,
27,100,True,20,sine_link,boruta_selector,0.1,0.1,0.0,0.0,True,[0.60772861 1.43153151]
27,100,True,20,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.60772861 1.43153151]
27,100,True,20,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.60772861 1.43153151]
27,100,True,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.74542392 1.24852501]
27,100,True,80,linear_link,boruta_selector,0.2,0.4,0.2,1.0,,
27,100,True,80,linear_link,univariate_feature_selection,0.4,1.1,0.7,1.75,,
27,100,True,80,linear_link,lasso_feature_selection,0.7,2.6,1.9,2.7142857142857144,True,[0.58030217 1.05719182]
27,100,True,80,linear_link,adaptive_lasso_tuned,0.7,1.0,0.3,0.4285714285714285,True,[0.79251912 1.00395695]
27,100,True,80,polynomial_link,boruta_selector,0.1,0.4,0.3,3.0,,
27,100,True,80,polynomial_link,univariate_feature_selection,0.1,0.1,0.0,0.0,,
27,100,True,80,polynomial_link,lasso_feature_selection,0.0,0.0,0.0,,,
27,100,True,80,polynomial_link,adaptive_lasso_tuned,0.2,0.7,0.5,2.5,,
27,100,True,80,sine_link,boruta_selector,0.2,0.4,0.2,1.0,True,[0.70970161 1.46508438]
27,100,True,80,sine_link,univariate_feature_selection,0.1,0.4,0.3,3.0,True,[0.60052103 1.36721726]
27,100,True,80,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.70253565 1.4331203 ]
27,100,True,80,sine_link,adaptive_lasso_tuned,0.3,0.5,0.2,0.6666666666666666,True,[0.69359564 1.18617367]
27,100,False,20,linear_link,boruta_selector,0.4,0.5,0.1,0.25,,
27,100,False,20,linear_link,univariate_feature_selection,1.0,1.9,0.9,0.9,True,[0.66078239 1.18271039]
27,100,False,20,linear_link,lasso_feature_selection,1.0,2.0,1.0,1.0,True,[0.6142071  1.14076606]
27,100,False,20,linear_link,adaptive_lasso_tuned,0.7,0.7,0.0,0.0,True,[0.91623818 1.11294199]
27,100,False,20,polynomial_link,boruta_selector,0.1,0.1,0.0,0.0,,
27,100,False,20,polynomial_link,univariate_feature_selection,0.1,0.1,0.0,0.0,,
27,100,False,20,polynomial_link,lasso_feature_selection,0.0,0.0,0.0,,,
27,100,False,20,polynomial_link,adaptive_lasso_tuned,0.1,0.3,0.2,2.0,,
27,100,False,20,sine_link,boruta_selector,0.1,0.1,0.0,0.0,True,[0.6891371  1.32673945]
27,100,False,20,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.6891371  1.32673945]
27,100,False,20,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.6891371  1.32673945]
27,100,False,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.88645332 1.30661884]
27,100,False,80,linear_link,boruta_selector,0.5,0.8,0.3,0.6,True,[0.77262268 1.65635653]
27,100,False,80,linear_link,univariate_feature_selection,0.8,2.0,1.2,1.5,False,[1.05258785 1.80913265]
27,100,False,80,linear_link,lasso_feature_selection,0.8,1.9,1.1,1.375,False,[1.02472777 1.41426719]
27,100,False,80,linear_link,adaptive_lasso_tuned,0.7,0.8,0.1,0.1428571428571428,True,[0.93892532 1.14903724]
27,100,False,80,polynomial_link,boruta_selector,0.1,0.6,0.5,5.0,,
27,100,False,80,polynomial_link,univariate_feature_selection,0.0,0.1,0.1,,,
27,100,False,80,polynomial_link,lasso_feature_selection,0.0,0.2,0.2,,,
27,100,False,80,polynomial_link,adaptive_lasso_tuned,0.2,0.8,0.6,3.0,,
27,100,False,80,sine_link,boruta_selector,0.1,0.1,0.0,0.0,True,[0.46435432 1.23582775]
27,100,False,80,sine_link,univariate_feature_selection,0.1,0.2,0.1,1.0,True,[0.453376   1.23431389]
27,100,False,80,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.46435432 1.23582775]
27,100,False,80,sine_link,adaptive_lasso_tuned,0.3,0.7,0.4,1.3333333333333333,True,[0.86452301 1.30496787]
27,2000,True,20,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.97061047 1.03376311]
27,2000,True,20,linear_link,univariate_feature_selection,0.9,1.4,0.5,0.5555555555555556,True,[0.96663709 1.02839786]
27,2000,True,20,linear_link,lasso_feature_selection,0.9,1.1,0.2,0.2222222222222222,True,[0.96668619 1.02834687]
27,2000,True,20,linear_link,adaptive_lasso_tuned,0.9,1.0,0.1,0.1111111111111111,True,[0.98435582 1.02777081]
27,2000,True,20,polynomial_link,boruta_selector,0.6,0.7,0.1,0.1666666666666666,,
27,2000,True,20,polynomial_link,univariate_feature_selection,0.5,0.5,0.0,0.0,,
27,2000,True,20,polynomial_link,lasso_feature_selection,0.6,0.6,0.0,0.0,False,[1.00852897 2.2793119 ]
27,2000,True,20,polynomial_link,adaptive_lasso_tuned,0.7,1.0,0.3,0.4285714285714285,True,[0.45769927 1.29698002]
27,2000,True,20,sine_link,boruta_selector,0.2,0.2,0.0,0.0,True,[0.92227516 1.0552372 ]
27,2000,True,20,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.92464939 1.05823052]
27,2000,True,20,sine_link,lasso_feature_selection,0.4,0.7,0.3,0.75,True,[0.91958821 1.05288539]
27,2000,True,20,sine_link,adaptive_lasso_tuned,0.8,1.6,0.8,1.0,True,[0.92028444 1.01795422]
27,2000,True,80,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.97709162 1.04600067]
27,2000,True,80,linear_link,univariate_feature_selection,0.7,0.8,0.1,0.1428571428571428,True,[0.97722684 1.046076  ]
27,2000,True,80,linear_link,lasso_feature_selection,0.8,0.9,0.1,0.125,True,[0.97077687 1.03855625]
27,2000,True,80,linear_link,adaptive_lasso_tuned,0.9,1.1,0.2,0.2222222222222222,True,[0.9818013  1.02632862]
27,2000,True,80,polynomial_link,boruta_selector,0.5,0.5,0.0,0.0,,
27,2000,True,80,polynomial_link,univariate_feature_selection,0.4,0.4,0.0,0.0,,
27,2000,True,80,polynomial_link,lasso_feature_selection,1.0,1.8,0.8,0.8,False,[-0.1225257   0.99127837]
27,2000,True,80,polynomial_link,adaptive_lasso_tuned,0.6,0.7,0.1,0.1666666666666666,False,[-0.09145105  0.76251186]
27,2000,True,80,sine_link,boruta_selector,0.2,0.6,0.4,2.0,True,[0.92924842 1.06453814]
27,2000,True,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.92878306 1.06393498]
27,2000,True,80,sine_link,lasso_feature_selection,0.3,2.3,2.0,6.666666666666667,True,[0.92815953 1.06364632]
27,2000,True,80,sine_link,adaptive_lasso_tuned,0.2,0.2,0.0,0.0,True,[0.92088436 1.01724807]
27,2000,False,20,linear_link,boruta_selector,0.7,0.8,0.1,0.1428571428571428,True,[0.96604139 1.02678742]
27,2000,False,20,linear_link,univariate_feature_selection,0.9,1.2,0.3,0.3333333333333333,True,[0.9706394  1.02959954]
27,2000,False,20,linear_link,lasso_feature_selection,0.9,1.2,0.3,0.3333333333333333,True,[0.96874731 1.02786815]
27,2000,False,20,linear_link,adaptive_lasso_tuned,0.8,0.8,0.0,0.0,True,[0.97462311 1.01612948]
27,2000,False,20,polynomial_link,boruta_selector,0.4,0.4,0.0,0.0,,
27,2000,False,20,polynomial_link,univariate_feature_selection,0.8,1.3,0.5,0.625,True,[0.29471638 1.46682771]
27,2000,False,20,polynomial_link,lasso_feature_selection,0.8,1.7,0.9,1.125,True,[0.31932777 1.49078665]
27,2000,False,20,polynomial_link,adaptive_lasso_tuned,0.8,1.2,0.4,0.5,True,[0.25706508 1.10408122]
27,2000,False,20,sine_link,boruta_selector,0.1,0.2,0.1,1.0,True,[0.92803274 1.06863101]
27,2000,False,20,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.92816667 1.06867715]
27,2000,False,20,sine_link,lasso_feature_selection,0.3,0.6,0.3,1.0,True,[0.92335039 1.06432037]
27,2000,False,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.93544345 1.03354462]
27,2000,False,80,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.99624484 1.06198075]
27,2000,False,80,linear_link,univariate_feature_selection,0.7,0.7,0.0,0.0,True,[0.99624484 1.06198075]
27,2000,False,80,linear_link,lasso_feature_selection,1.0,1.8,0.8,0.8,True,[0.99824161 1.0624804 ]
27,2000,False,80,linear_link,adaptive_lasso_tuned,0.9,0.9,0.0,0.0,False,[1.0059299  1.05065218]
27,2000,False,80,polynomial_link,boruta_selector,0.4,0.5,0.1,0.25,,
27,2000,False,80,polynomial_link,univariate_feature_selection,0.3,0.3,0.0,0.0,True,[0.55293281 1.80744018]
27,2000,False,80,polynomial_link,lasso_feature_selection,0.4,0.7,0.3,0.75,True,[0.54069239 1.79836914]
27,2000,False,80,polynomial_link,adaptive_lasso_tuned,0.3,0.3,0.0,0.0,True,[0.79009345 1.70755868]
27,2000,False,80,sine_link,boruta_selector,0.1,0.3,0.2,2.0,True,[0.93993302 1.08217242]
27,2000,False,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.94446919 1.08633761]
27,2000,False,80,sine_link,lasso_feature_selection,0.1,0.3,0.2,2.0,True,[0.93993302 1.08217242]
27,2000,False,80,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.96225889 1.0611513 ]
28,100,True,20,linear_link,boruta_selector,0.3,0.3,0.0,0.0,,
28,100,True,20,linear_link,univariate_feature_selection,1.0,1.9,0.9,0.9,True,[0.88788563 1.2703604 ]
28,100,True,20,linear_link,lasso_feature_selection,1.0,1.8,0.8,0.8,True,[0.89045766 1.32614754]
28,100,True,20,linear_link,adaptive_lasso_tuned,0.7,0.7,0.0,0.0,True,[0.90150192 1.09232816]
28,100,True,20,polynomial_link,boruta_selector,0.1,0.1,0.0,0.0,,
28,100,True,20,polynomial_link,univariate_feature_selection,0.0,0.1,0.1,,,
28,100,True,20,polynomial_link,lasso_feature_selection,0.0,0.0,0.0,,,
28,100,True,20,polynomial_link,adaptive_lasso_tuned,0.5,0.5,0.0,0.0,,
28,100,True,20,sine_link,boruta_selector,0.1,0.1,0.0,0.0,True,[0.46091789 1.05087236]
28,100,True,20,sine_link,univariate_feature_selection,0.1,0.2,0.1,1.0,True,[0.45379786 1.05701821]
28,100,True,20,sine_link,lasso_feature_selection,0.3,0.8,0.5,1.6666666666666667,True,[0.47796409 1.09294919]
28,100,True,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.69442805 1.13454299]
28,100,True,80,linear_link,boruta_selector,0.3,0.5,0.2,0.6666666666666666,True,[0.8547066 1.7267223]
28,100,True,80,linear_link,univariate_feature_selection,0.5,0.7,0.2,0.4,True,[0.9351392  1.71301868]
28,100,True,80,linear_link,lasso_feature_selection,0.8,2.3,1.5,1.875,True,[0.92980984 1.28200907]
28,100,True,80,linear_link,adaptive_lasso_tuned,0.8,1.1,0.3,0.375,True,[0.99178299 1.15045828]
28,100,True,80,polynomial_link,boruta_selector,0.2,0.4,0.2,1.0,,
28,100,True,80,polynomial_link,univariate_feature_selection,0.1,0.2,0.1,1.0,,
28,100,True,80,polynomial_link,lasso_feature_selection,0.1,0.3,0.2,2.0,,
28,100,True,80,polynomial_link,adaptive_lasso_tuned,0.0,1.0,1.0,,,
28,100,True,80,sine_link,boruta_selector,0.1,0.2,0.1,1.0,True,[0.83413004 1.49925297]
28,100,True,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.84069567 1.50057432]
28,100,True,80,sine_link,lasso_feature_selection,0.1,0.2,0.1,1.0,True,[0.83413004 1.49925297]
28,100,True,80,sine_link,adaptive_lasso_tuned,0.1,0.8,0.7,7.0,True,[0.8324215  1.26778413]
28,100,False,20,linear_link,boruta_selector,0.4,0.4,0.0,0.0,True,[0.45525528 1.23965535]
28,100,False,20,linear_link,univariate_feature_selection,0.7,1.1,0.4,0.5714285714285714,True,[0.71944655 1.21056242]
28,100,False,20,linear_link,lasso_feature_selection,1.0,1.6,0.6,0.6,True,[0.71897818 1.06455467]
28,100,False,20,linear_link,adaptive_lasso_tuned,0.7,0.7,0.0,0.0,False,[0.79761539 0.99399225]
28,100,False,20,polynomial_link,boruta_selector,0.1,0.1,0.0,0.0,,
28,100,False,20,polynomial_link,univariate_feature_selection,0.1,0.3,0.2,2.0,True,[-1.04839645  4.79068073]
28,100,False,20,polynomial_link,lasso_feature_selection,0.2,0.4,0.2,1.0,True,[-1.65694321  3.9670854 ]
28,100,False,20,polynomial_link,adaptive_lasso_tuned,0.4,0.4,0.0,0.0,True,[-0.59896646  2.94119462]
28,100,False,20,sine_link,boruta_selector,0.1,0.1,0.0,0.0,True,[0.68039768 1.48302476]
