simulation_id,selector,share_of_truth_uncovered,ratio_total_select_coeffs_true_coeffs,false_pos_share_true_support,false_pos_share_right_selection,linear_effect_coverage
93,adaptive_lasso_tuned,0.96,0.96,0.0,0.0,0.875
94,boruta_selector,0.10666666666666667,0.12,0.013333333333333334,0.125,0.2222222222222222
94,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.8850574712643678
94,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
94,adaptive_lasso_tuned,0.9733333333333334,0.9733333333333334,0.0,0.0,0.8904109589041096
95,boruta_selector,0.17105263157894737,0.17105263157894737,0.0,0.0,0.5384615384615384
95,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.9310344827586207
95,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
95,adaptive_lasso_tuned,0.9736842105263158,0.9868421052631579,0.013157894736842105,0.013513513513513514,0.8933333333333333
96,boruta_selector,0.10666666666666667,0.12,0.013333333333333334,0.125,0.5555555555555556
96,univariate_feature_selection,0.9733333333333334,1.1466666666666667,0.17333333333333334,0.1780821917808219,0.7558139534883721
96,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
96,adaptive_lasso_tuned,0.9466666666666667,0.9466666666666667,0.0,0.0,0.8028169014084507
97,boruta_selector,0.0945945945945946,0.10810810810810811,0.013513513513513514,0.14285714285714285,0.5
97,univariate_feature_selection,0.9864864864864865,1.1756756756756757,0.1891891891891892,0.1917808219178082,0.9195402298850575
97,lasso_feature_selection,0.013513513513513514,0.04054054054054054,0.02702702702702703,2.0,0.0
97,adaptive_lasso_tuned,0.9864864864864865,0.9864864864864865,0.0,0.0,0.8904109589041096
98,boruta_selector,0.19230769230769232,0.20512820512820512,0.01282051282051282,0.06666666666666667,0.5625
98,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.9885057471264368
98,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
98,adaptive_lasso_tuned,0.8846153846153846,0.8846153846153846,0.0,0.0,0.7101449275362319
99,boruta_selector,0.1518987341772152,0.17721518987341772,0.02531645569620253,0.16666666666666666,0.42857142857142855
99,univariate_feature_selection,0.9873417721518988,1.1012658227848102,0.11392405063291139,0.11538461538461539,0.8390804597701149
99,lasso_feature_selection,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.5,0.0
99,adaptive_lasso_tuned,0.9367088607594937,0.9367088607594937,0.0,0.0,0.7972972972972973
100,boruta_selector,0.11842105263157894,0.13157894736842105,0.013157894736842105,0.1111111111111111,0.5
100,univariate_feature_selection,0.6447368421052632,0.7105263157894737,0.06578947368421052,0.10204081632653061,0.5925925925925926
100,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
100,adaptive_lasso_tuned,0.9868421052631579,0.9868421052631579,0.0,0.0,0.8133333333333334
101,boruta_selector,0.15584415584415584,0.15584415584415584,0.0,0.0,0.4166666666666667
101,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.8505747126436781
101,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
101,adaptive_lasso_tuned,0.922077922077922,0.922077922077922,0.0,0.0,0.7464788732394366
102,boruta_selector,0.1111111111111111,0.1111111111111111,0.0,0.0,0.125
102,univariate_feature_selection,0.9861111111111112,1.2083333333333333,0.2222222222222222,0.22535211267605634,0.9540229885057471
102,lasso_feature_selection,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.5,0.0
102,adaptive_lasso_tuned,0.9583333333333334,0.9583333333333334,0.0,0.0,0.8260869565217391
103,boruta_selector,0.09210526315789473,0.10526315789473684,0.013157894736842105,0.14285714285714285,0.375
103,univariate_feature_selection,1.0,1.144736842105263,0.14473684210526316,0.14473684210526316,0.9425287356321839
103,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
103,adaptive_lasso_tuned,0.9736842105263158,0.9736842105263158,0.0,0.0,0.8918918918918919
104,boruta_selector,0.12987012987012986,0.15584415584415584,0.025974025974025976,0.2,0.5833333333333334
104,univariate_feature_selection,0.948051948051948,1.0909090909090908,0.14285714285714285,0.1506849315068493,0.6785714285714286
104,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
104,adaptive_lasso_tuned,0.974025974025974,0.987012987012987,0.012987012987012988,0.013333333333333334,0.8947368421052632
105,boruta_selector,0.11688311688311688,0.11688311688311688,0.0,0.0,0.2222222222222222
105,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.896551724137931
105,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
105,adaptive_lasso_tuned,0.974025974025974,0.974025974025974,0.0,0.0,0.84
106,boruta_selector,0.11538461538461539,0.11538461538461539,0.0,0.0,0.3333333333333333
106,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.896551724137931
106,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
106,adaptive_lasso_tuned,0.9615384615384616,0.9615384615384616,0.0,0.0,0.8933333333333333
107,boruta_selector,0.0945945945945946,0.10810810810810811,0.013513513513513514,0.14285714285714285,0.375
107,univariate_feature_selection,0.9864864864864865,1.1756756756756757,0.1891891891891892,0.1917808219178082,0.8735632183908046
107,lasso_feature_selection,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.5,0.0
107,adaptive_lasso_tuned,1.0,1.0,0.0,0.0,0.8918918918918919
108,boruta_selector,0.13513513513513514,0.13513513513513514,0.0,0.0,0.5
108,univariate_feature_selection,0.972972972972973,1.162162162162162,0.1891891891891892,0.19444444444444445,0.7906976744186046
108,lasso_feature_selection,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.5,0.0
108,adaptive_lasso_tuned,0.9594594594594594,0.9594594594594594,0.0,0.0,0.647887323943662
109,boruta_selector,0.12,0.12,0.0,0.0,0.2222222222222222
109,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.9195402298850575
109,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
109,adaptive_lasso_tuned,0.9866666666666667,0.9866666666666667,0.0,0.0,0.8783783783783784
110,boruta_selector,0.12,0.14666666666666667,0.02666666666666667,0.2222222222222222,0.45454545454545453
110,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.896551724137931
110,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
110,adaptive_lasso_tuned,0.9333333333333333,0.9333333333333333,0.0,0.0,0.8857142857142857
111,boruta_selector,0.13924050632911392,0.13924050632911392,0.0,0.0,0.2727272727272727
111,univariate_feature_selection,0.9873417721518988,1.1012658227848102,0.11392405063291139,0.11538461538461539,0.8045977011494253
111,lasso_feature_selection,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.5,0.0
111,adaptive_lasso_tuned,0.9873417721518988,0.9873417721518988,0.0,0.0,0.8974358974358975
112,boruta_selector,0.09090909090909091,0.09090909090909091,0.0,0.0,0.14285714285714285
112,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.735632183908046
112,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
112,adaptive_lasso_tuned,0.987012987012987,0.987012987012987,0.0,0.0,0.7631578947368421
113,boruta_selector,0.06493506493506493,0.07792207792207792,0.012987012987012988,0.2,0.3333333333333333
113,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.9540229885057471
113,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
113,adaptive_lasso_tuned,0.961038961038961,0.961038961038961,0.0,0.0,0.8243243243243243
114,boruta_selector,0.15789473684210525,0.17105263157894737,0.013157894736842105,0.08333333333333333,0.23076923076923078
114,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.8160919540229885
114,lasso_feature_selection,0.013157894736842105,0.039473684210526314,0.02631578947368421,2.0,0.0
114,adaptive_lasso_tuned,0.9868421052631579,1.0,0.013157894736842105,0.013333333333333334,0.8947368421052632
115,boruta_selector,0.14864864864864866,0.14864864864864866,0.0,0.0,0.6363636363636364
115,univariate_feature_selection,1.0,1.1756756756756757,0.17567567567567569,0.17567567567567569,0.9885057471264368
115,lasso_feature_selection,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.5,0.0
115,adaptive_lasso_tuned,0.918918918918919,0.918918918918919,0.0,0.0,0.8823529411764706
116,boruta_selector,0.07792207792207792,0.09090909090909091,0.012987012987012988,0.16666666666666666,0.42857142857142855
116,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.8620689655172413
116,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
116,adaptive_lasso_tuned,0.935064935064935,0.935064935064935,0.0,0.0,0.8055555555555556
117,boruta_selector,0.10526315789473684,0.10526315789473684,0.0,0.0,0.5
117,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.9540229885057471
117,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
117,adaptive_lasso_tuned,1.0,1.0,0.0,0.0,0.8947368421052632
118,boruta_selector,0.12162162162162163,0.13513513513513514,0.013513513513513514,0.1111111111111111,0.4
118,univariate_feature_selection,0.8108108108108109,0.972972972972973,0.16216216216216217,0.2,0.6666666666666666
118,lasso_feature_selection,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.5,0.0
118,adaptive_lasso_tuned,0.8783783783783784,0.8783783783783784,0.0,0.0,0.8153846153846154
119,boruta_selector,0.12,0.12,0.0,0.0,0.4444444444444444
119,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.8505747126436781
119,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
119,adaptive_lasso_tuned,0.9333333333333333,0.9333333333333333,0.0,0.0,0.8857142857142857
120,boruta_selector,0.10126582278481013,0.10126582278481013,0.0,0.0,0.5
120,univariate_feature_selection,1.0,1.1012658227848102,0.10126582278481013,0.10126582278481013,0.9770114942528736
120,lasso_feature_selection,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.5,0.0
120,adaptive_lasso_tuned,0.9493670886075949,0.9493670886075949,0.0,0.0,0.76
121,boruta_selector,0.16216216216216217,0.16216216216216217,0.0,0.0,0.4166666666666667
121,univariate_feature_selection,0.9864864864864865,1.1756756756756757,0.1891891891891892,0.1917808219178082,0.9425287356321839
121,lasso_feature_selection,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.5,0.0
121,adaptive_lasso_tuned,0.9324324324324325,0.9459459459459459,0.013513513513513514,0.014492753623188406,0.8714285714285714
122,boruta_selector,0.14285714285714285,0.14285714285714285,0.0,0.0,0.5454545454545454
122,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.9195402298850575
122,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
122,adaptive_lasso_tuned,0.987012987012987,0.987012987012987,0.0,0.0,0.881578947368421
123,boruta_selector,0.11842105263157894,0.11842105263157894,0.0,0.0,0.1111111111111111
123,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.9425287356321839
123,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
123,adaptive_lasso_tuned,0.9736842105263158,0.9736842105263158,0.0,0.0,0.8513513513513513
124,boruta_selector,0.09333333333333334,0.10666666666666667,0.013333333333333334,0.14285714285714285,0.25
124,univariate_feature_selection,1.0,1.16,0.16,0.16,0.9885057471264368
124,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
124,adaptive_lasso_tuned,0.92,0.92,0.0,0.0,0.855072463768116
125,boruta_selector,0.13157894736842105,0.15789473684210525,0.02631578947368421,0.2,0.4166666666666667
125,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.9425287356321839
125,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
125,adaptive_lasso_tuned,0.9605263157894737,0.9605263157894737,0.0,0.0,0.7808219178082192
126,boruta_selector,0.12162162162162163,0.13513513513513514,0.013513513513513514,0.1111111111111111,0.3
126,univariate_feature_selection,0.9864864864864865,1.1756756756756757,0.1891891891891892,0.1917808219178082,0.9425287356321839
126,lasso_feature_selection,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.5,0.0
126,adaptive_lasso_tuned,0.9594594594594594,0.972972972972973,0.013513513513513514,0.014084507042253521,0.8888888888888888
127,boruta_selector,0.08860759493670886,0.08860759493670886,0.0,0.0,0.5714285714285714
127,univariate_feature_selection,0.9873417721518988,1.1012658227848102,0.11392405063291139,0.11538461538461539,0.9540229885057471
127,lasso_feature_selection,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.5,0.0
127,adaptive_lasso_tuned,0.9240506329113924,0.9240506329113924,0.0,0.0,0.8356164383561644
128,boruta_selector,0.13157894736842105,0.13157894736842105,0.0,0.0,0.4
128,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.9655172413793104
128,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
128,adaptive_lasso_tuned,0.9473684210526315,0.9473684210526315,0.0,0.0,0.75
129,boruta_selector,0.10256410256410256,0.10256410256410256,0.0,0.0,0.25
129,univariate_feature_selection,1.0,1.1153846153846154,0.11538461538461539,0.11538461538461539,0.9655172413793104
129,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
129,adaptive_lasso_tuned,1.0,1.0,0.0,0.0,0.8974358974358975
130,boruta_selector,0.1282051282051282,0.15384615384615385,0.02564102564102564,0.2,0.5833333333333334
130,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.7241379310344828
130,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
130,adaptive_lasso_tuned,0.9871794871794872,0.9871794871794872,0.0,0.0,0.8961038961038961
131,boruta_selector,0.13157894736842105,0.13157894736842105,0.0,0.0,0.5
131,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.8390804597701149
131,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
131,adaptive_lasso_tuned,0.9078947368421053,0.9078947368421053,0.0,0.0,0.7391304347826086
132,boruta_selector,0.09722222222222222,0.1111111111111111,0.013888888888888888,0.14285714285714285,0.375
132,univariate_feature_selection,0.9861111111111112,1.2083333333333333,0.2222222222222222,0.22535211267605634,0.8505747126436781
132,lasso_feature_selection,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.5,0.0
132,adaptive_lasso_tuned,0.9583333333333334,0.9583333333333334,0.0,0.0,0.8840579710144928
133,boruta_selector,0.10810810810810811,0.13513513513513514,0.02702702702702703,0.25,0.3
133,univariate_feature_selection,0.9864864864864865,1.1756756756756757,0.1891891891891892,0.1917808219178082,0.9540229885057471
133,lasso_feature_selection,0.013513513513513514,0.04054054054054054,0.02702702702702703,2.0,0.0
133,adaptive_lasso_tuned,0.972972972972973,0.972972972972973,0.0,0.0,0.8888888888888888
134,boruta_selector,0.1038961038961039,0.1038961038961039,0.0,0.0,0.375
134,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.8735632183908046
134,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
134,adaptive_lasso_tuned,0.922077922077922,0.922077922077922,0.0,0.0,0.8591549295774648
135,boruta_selector,0.10666666666666667,0.10666666666666667,0.0,0.0,0.5
135,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.6896551724137931
135,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
135,adaptive_lasso_tuned,0.9866666666666667,0.9866666666666667,0.0,0.0,0.8918918918918919
136,boruta_selector,0.12,0.13333333333333333,0.013333333333333334,0.1111111111111111,0.2
136,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.9310344827586207
136,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
136,adaptive_lasso_tuned,0.9866666666666667,0.9866666666666667,0.0,0.0,0.8918918918918919
137,boruta_selector,0.07894736842105263,0.09210526315789473,0.013157894736842105,0.16666666666666666,0.2857142857142857
137,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.8850574712643678
137,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
137,adaptive_lasso_tuned,0.9210526315789473,0.9210526315789473,0.0,0.0,0.8571428571428571
138,boruta_selector,0.07894736842105263,0.09210526315789473,0.013157894736842105,0.16666666666666666,0.2857142857142857
138,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.8850574712643678
138,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
138,adaptive_lasso_tuned,0.9736842105263158,0.9736842105263158,0.0,0.0,0.8918918918918919
139,boruta_selector,0.08450704225352113,0.09859154929577464,0.014084507042253521,0.16666666666666666,0.14285714285714285
139,univariate_feature_selection,0.9859154929577465,1.2253521126760563,0.23943661971830985,0.24285714285714285,0.8160919540229885
139,lasso_feature_selection,0.028169014084507043,0.04225352112676056,0.014084507042253521,0.5,0.0
139,adaptive_lasso_tuned,0.7887323943661971,0.7887323943661971,0.0,0.0,0.5714285714285714
140,boruta_selector,0.1388888888888889,0.16666666666666666,0.027777777777777776,0.2,0.5
140,univariate_feature_selection,0.9861111111111112,1.2083333333333333,0.2222222222222222,0.22535211267605634,0.7126436781609196
140,lasso_feature_selection,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.5,0.0
140,adaptive_lasso_tuned,0.8888888888888888,0.8888888888888888,0.0,0.0,0.734375
141,boruta_selector,0.14473684210526316,0.15789473684210525,0.013157894736842105,0.09090909090909091,0.16666666666666666
141,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.8505747126436781
141,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
141,adaptive_lasso_tuned,0.9605263157894737,0.9736842105263158,0.013157894736842105,0.0136986301369863,0.8513513513513513
142,boruta_selector,0.10256410256410256,0.10256410256410256,0.0,0.0,0.25
142,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.9540229885057471
142,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
142,adaptive_lasso_tuned,1.0,1.0,0.0,0.0,0.8974358974358975
143,boruta_selector,0.11688311688311688,0.12987012987012986,0.012987012987012988,0.1111111111111111,0.6
143,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.6896551724137931
143,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
143,adaptive_lasso_tuned,0.987012987012987,0.987012987012987,0.0,0.0,0.8947368421052632
144,boruta_selector,0.13333333333333333,0.13333333333333333,0.0,0.0,0.6
144,univariate_feature_selection,0.9733333333333334,1.1466666666666667,0.17333333333333334,0.1780821917808219,0.9186046511627907
144,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
144,adaptive_lasso_tuned,0.9733333333333334,0.9733333333333334,0.0,0.0,0.821917808219178
145,boruta_selector,0.11538461538461539,0.11538461538461539,0.0,0.0,0.6666666666666666
145,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.896551724137931
145,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
145,adaptive_lasso_tuned,0.9871794871794872,0.9871794871794872,0.0,0.0,0.8961038961038961
146,boruta_selector,0.09210526315789473,0.09210526315789473,0.0,0.0,0.7142857142857143
146,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.9425287356321839
146,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
146,adaptive_lasso_tuned,0.9605263157894737,0.9605263157894737,0.0,0.0,0.8904109589041096
147,boruta_selector,0.17105263157894737,0.18421052631578946,0.013157894736842105,0.07692307692307693,0.5714285714285714
147,univariate_feature_selection,0.9736842105263158,1.131578947368421,0.15789473684210525,0.16216216216216217,0.7906976744186046
147,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
147,adaptive_lasso_tuned,0.881578947368421,0.881578947368421,0.0,0.0,0.7164179104477612
148,boruta_selector,0.18666666666666668,0.2,0.013333333333333334,0.07142857142857142,0.6
148,univariate_feature_selection,1.0,1.16,0.16,0.16,0.9655172413793104
148,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
148,adaptive_lasso_tuned,0.88,0.88,0.0,0.0,0.9090909090909091
149,boruta_selector,0.10126582278481013,0.10126582278481013,0.0,0.0,0.5
149,univariate_feature_selection,0.9873417721518988,1.1012658227848102,0.11392405063291139,0.11538461538461539,0.8620689655172413
149,lasso_feature_selection,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.5,0.0
149,adaptive_lasso_tuned,0.9240506329113924,0.9240506329113924,0.0,0.0,0.6301369863013698
150,boruta_selector,0.09210526315789473,0.09210526315789473,0.0,0.0,0.14285714285714285
150,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.7126436781609196
150,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
150,adaptive_lasso_tuned,0.9210526315789473,0.9210526315789473,0.0,0.0,0.8714285714285714
151,boruta_selector,0.14102564102564102,0.15384615384615385,0.01282051282051282,0.09090909090909091,0.3333333333333333
151,univariate_feature_selection,1.0,1.1153846153846154,0.11538461538461539,0.11538461538461539,1.0
151,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
151,adaptive_lasso_tuned,0.8333333333333334,0.8333333333333334,0.0,0.0,0.7384615384615385
152,boruta_selector,0.09210526315789473,0.09210526315789473,0.0,0.0,0.2857142857142857
152,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.9195402298850575
152,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
152,adaptive_lasso_tuned,0.9342105263157895,0.9342105263157895,0.0,0.0,0.8309859154929577
153,boruta_selector,0.125,0.1527777777777778,0.027777777777777776,0.2222222222222222,0.36363636363636365
153,univariate_feature_selection,0.9861111111111112,1.2083333333333333,0.2222222222222222,0.22535211267605634,0.9080459770114943
153,lasso_feature_selection,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.5,0.0
153,adaptive_lasso_tuned,0.9027777777777778,0.9027777777777778,0.0,0.0,0.7846153846153846
154,boruta_selector,0.10810810810810811,0.10810810810810811,0.0,0.0,0.5
154,univariate_feature_selection,0.9864864864864865,1.1756756756756757,0.1891891891891892,0.1917808219178082,0.9310344827586207
154,lasso_feature_selection,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.5,0.0
154,adaptive_lasso_tuned,0.9459459459459459,0.9459459459459459,0.0,0.0,0.8857142857142857
155,boruta_selector,0.10810810810810811,0.12162162162162163,0.013513513513513514,0.125,0.2222222222222222
155,univariate_feature_selection,0.9864864864864865,1.1756756756756757,0.1891891891891892,0.1917808219178082,0.896551724137931
155,lasso_feature_selection,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.5,0.0
155,adaptive_lasso_tuned,1.0,1.0135135135135136,0.013513513513513514,0.013513513513513514,0.8933333333333333
156,boruta_selector,0.1506849315068493,0.1506849315068493,0.0,0.0,0.45454545454545453
156,univariate_feature_selection,0.8493150684931506,1.0273972602739727,0.1780821917808219,0.20967741935483872,0.68
156,lasso_feature_selection,0.0273972602739726,0.0410958904109589,0.0136986301369863,0.5,0.0
156,adaptive_lasso_tuned,0.9041095890410958,0.9041095890410958,0.0,0.0,0.7878787878787878
157,boruta_selector,0.189873417721519,0.21518987341772153,0.02531645569620253,0.13333333333333333,0.5294117647058824
157,univariate_feature_selection,0.9873417721518988,1.1012658227848102,0.11392405063291139,0.11538461538461539,0.9195402298850575
157,lasso_feature_selection,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.5,0.0
157,adaptive_lasso_tuned,0.9240506329113924,0.9240506329113924,0.0,0.0,0.8767123287671232
158,boruta_selector,0.09333333333333334,0.10666666666666667,0.013333333333333334,0.14285714285714285,0.375
158,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.7701149425287356
158,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
158,adaptive_lasso_tuned,1.0,1.0,0.0,0.0,0.8933333333333333
159,boruta_selector,0.14102564102564102,0.15384615384615385,0.01282051282051282,0.09090909090909091,0.5
159,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.896551724137931
159,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
159,adaptive_lasso_tuned,0.9358974358974359,0.9358974358974359,0.0,0.0,0.8493150684931506
160,boruta_selector,0.11842105263157894,0.13157894736842105,0.013157894736842105,0.1111111111111111,0.3
160,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.8620689655172413
160,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
160,adaptive_lasso_tuned,0.9605263157894737,0.9605263157894737,0.0,0.0,0.8767123287671232
161,boruta_selector,0.07792207792207792,0.09090909090909091,0.012987012987012988,0.16666666666666666,0.2857142857142857
161,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.8735632183908046
161,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
161,adaptive_lasso_tuned,0.961038961038961,0.961038961038961,0.0,0.0,0.8918918918918919
162,boruta_selector,0.11538461538461539,0.1282051282051282,0.01282051282051282,0.1111111111111111,0.5
162,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.8850574712643678
162,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
162,adaptive_lasso_tuned,0.9615384615384616,0.9615384615384616,0.0,0.0,0.8933333333333333
163,boruta_selector,0.09090909090909091,0.1038961038961039,0.012987012987012988,0.14285714285714285,0.5
163,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.7586206896551724
163,lasso_feature_selection,0.012987012987012988,0.03896103896103896,0.025974025974025976,2.0,0.0
